service_id,call_id,vehicle_id,service_type,service_date,resolution_days,service_cost,status
7239,12007,5412,Fuel Line Repair,2026-04-01,12,1324,Resolved
7240,12008,5412,Oil Change,2024-09-20,2,991,Resolved
7241,12009,5412,Brake Inspection,2024-06-08,7,695,Resolved
7242,12011,5413,Brake Repair,2025-07-23,15,2273,Resolved
7243,12012,5413,Wheel Alignment,2025-12-21,5,843,Resolved
7244,12013,5413,Fuel Line Repair,2025-01-13,8,2102,Resolved
7245,12014,5413,Engine Inspection,2024-12-25,4,1689,Open
7246,12017,5415,Exhaust Inspection,2025-02-08,3,1205,Resolved
7247,12019,5415,Battery Replacement,2025-12-27,5,2034,Resolved
7248,12020,5415,Engine Inspection,2024-07-08,3,2331,Resolved
7249,12022,5416,Exhaust Inspection,2024-07-15,2,1065,Open
7250,12023,5416,Chain Adjustment,2025-10-31,1,307,Resolved
7251,12027,5418,Wheel Alignment,2024-08-12,6,779,Open
7252,12028,5418,Engine Inspection,2024-11-21,7,1665,In Progress
7253,12029,5418,Battery Replacement,2026-04-28,4,4087,Open
7254,12031,5420,Suspension Service,2026-01-03,3,3089,In Progress
7255,12033,5422,Clutch Service,2025-12-30,3,2787,Resolved
7256,12034,5422,Exhaust Inspection,2025-03-29,1,1031,Resolved
7257,12035,5422,Gearbox Inspection,2026-02-14,4,1426,In Progress
7258,12037,5422,Brake Inspection,2026-04-25,5,642,Open
7259,12038,5424,Suspension Service,2026-05-21,1,3337,Resolved
7260,12039,5423,Starting System Diagnosis,2025-07-19,3,1251,Resolved
7261,12041,5423,Battery Check,2025-10-03,5,421,Resolved
7262,12042,5423,Engine Tuning,2025-11-18,3,1501,Resolved
7263,12043,5425,Brake Inspection,2025-08-03,3,795,Resolved
7264,12046,5425,Battery Replacement,2024-07-27,4,3041,In Progress
7265,12047,5427,Oil Change,2026-02-06,6,724,Open
7266,12049,5426,Brake Repair,2026-04-01,7,3218,Resolved
7267,12051,5428,Oil Change,2025-10-11,3,1161,Open
7268,12052,5428,Brake Inspection,2026-05-12,2,983,In Progress
7269,12054,5428,Battery Check,2026-04-30,5,372,Open
7270,12056,5430,Brake Repair,2025-04-09,12,3927,Resolved
7271,12058,5431,Periodic Service,2025-08-06,7,1667,Resolved
7272,12060,5433,Exhaust Inspection,2024-09-05,3,1190,Resolved
7273,12061,5434,Chain Adjustment,2025-01-05,4,586,Resolved
7274,12062,5433,Battery Check,2026-05-01,5,527,In Progress
7275,12063,5435,Engine Inspection,2025-02-24,14,1411,Open
7276,12064,5435,Wheel Alignment,2025-01-17,3,927,Resolved
7277,12065,5437,General Checkup,2025-07-17,6,434,Open
7278,12066,5437,Electrical Repair,2025-10-16,3,3361,Resolved
7279,12070,5439,Oil Seal Replacement,2024-07-04,7,2265,Resolved
7280,12071,5440,Battery Check,2024-07-25,3,525,Resolved
7281,12072,5441,Battery Check,2025-02-09,4,690,Resolved
7282,12073,5441,Wheel Alignment,2025-08-09,2,655,Open
7283,12075,5442,Gearbox Inspection,2025-12-21,5,3018,In Progress
7284,12077,5444,Battery Replacement,2026-04-03,5,3231,Open
7285,12079,5444,Engine Tuning,2026-02-12,4,1985,In Progress
7286,12080,5444,General Checkup,2025-09-10,4,958,In Progress
7287,12081,5445,Battery Replacement,2025-10-11,7,4339,Resolved
7288,12082,5446,Gearbox Inspection,2026-05-25,3,2199,Open
7289,12084,5446,Starting System Diagnosis,2024-10-04,4,1738,Resolved
7290,12086,5446,Oil Seal Replacement,2026-03-13,3,1908,Resolved
7291,12087,5449,Battery Check,2025-04-06,1,515,Open
7292,12089,5451,Chain Adjustment,2025-08-19,3,449,Resolved
7293,12090,5451,Clutch Service,2024-12-30,5,1502,In Progress
7294,12091,5451,Starting System Diagnosis,2025-08-17,5,991,In Progress
7295,12093,5452,Engine Tuning,2025-03-29,5,1328,Open
7296,12094,5453,Chain Adjustment,2026-02-21,4,701,Resolved
7297,12095,5454,Gearbox Inspection,2026-02-08,4,1362,Resolved
7298,12097,5456,Suspension Service,2026-03-05,5,3499,Resolved
7299,12098,5456,Battery Check,2024-06-15,3,777,Open
7300,12099,5456,Oil Change,2025-10-12,6,872,Open
7301,12101,5457,Periodic Service,2026-02-28,3,1749,In Progress
7302,12102,5457,Brake Repair,2025-06-20,10,3009,In Progress
7303,12103,5459,Oil Change,2024-10-12,2,1438,Resolved
7304,12104,5460,Electrical Repair,2026-02-09,1,1559,Resolved
7305,12107,5462,Tyre Replacement,2026-03-24,1,2899,Open
7306,12108,5462,Exhaust Inspection,2026-03-28,5,1471,Resolved
7307,12113,5463,Battery Check,2026-01-07,5,615,Open
7308,12115,5465,Chain Adjustment,2025-03-19,1,659,Resolved
7309,12116,5465,Wheel Alignment,2026-01-10,5,519,Open
7310,12118,5466,Engine Inspection,2026-03-16,7,2240,Resolved
7311,12119,5467,Battery Replacement,2026-01-18,2,4122,Open
7312,12122,5467,Battery Replacement,2025-05-27,5,2469,Resolved
7313,12123,5467,Engine Tuning,2026-02-01,4,2375,Resolved
7314,12125,5469,Starting System Diagnosis,2024-10-02,1,2085,Open
7315,12126,5468,Oil Seal Replacement,2025-03-03,3,1578,Resolved
7316,12127,5468,Engine Tuning,2026-05-31,5,1525,In Progress
7317,12128,5468,Battery Check,2026-03-19,3,699,In Progress
7318,12130,5471,Chain Adjustment,2025-03-03,1,482,Resolved
7319,12131,5472,Battery Replacement,2025-10-26,4,4232,Resolved
7320,12133,5472,Engine Inspection,2024-08-02,12,2280,Resolved
7321,12134,5473,Engine Tuning,2024-09-29,1,2078,Resolved
7322,12135,5473,Battery Check,2024-10-16,3,751,In Progress
7323,12136,5473,Battery Replacement,2024-09-02,7,3668,Resolved
7324,12137,5474,Battery Replacement,2025-07-09,6,2101,Resolved
7325,12139,5475,Oil Seal Replacement,2024-12-24,4,1866,Resolved
7326,12145,5478,Engine Inspection,2025-03-29,2,2441,Resolved
7327,12148,5480,Engine Tuning,2026-04-24,1,1337,Open
7328,12149,5480,Battery Check,2025-12-03,4,737,Open
7329,12150,5481,Oil Seal Replacement,2025-09-29,3,2267,Resolved
7330,12151,5482,Engine Inspection,2025-02-06,15,1723,Resolved
7331,12153,5484,Engine Mount Inspection,2024-11-15,1,1767,Resolved
7332,12154,5483,Battery Replacement,2026-03-21,3,2317,Resolved
7333,12156,5483,Battery Check,2025-03-07,3,703,In Progress
7334,12157,5483,Battery Check,2024-11-03,5,750,In Progress
7335,12158,5485,Engine Tuning,2024-06-29,3,2627,Resolved
7336,12159,5485,Tyre Replacement,2025-05-22,3,5786,Resolved
7337,12161,5486,Brake Inspection,2026-01-24,2,995,Resolved
7338,12162,5487,Brake Inspection,2025-09-28,4,872,Resolved
7339,12163,5489,Battery Replacement,2024-07-03,6,2673,Resolved
7340,12164,5488,Starting System Diagnosis,2025-03-21,3,1422,Resolved
7341,12165,5489,Chain Adjustment,2024-08-16,1,456,Resolved
7342,12168,5490,Wheel Alignment,2025-01-27,3,959,Open
7343,12169,5490,Chain Adjustment,2025-04-24,6,351,Resolved
7344,12170,5490,Engine Inspection,2025-08-11,9,2182,Resolved
7345,12171,5491,Chain Adjustment,2024-08-07,6,580,Resolved
7346,12173,5491,General Checkup,2025-08-08,5,921,Open
7347,12174,5491,Engine Inspection,2026-03-04,5,1838,Resolved
7348,12177,5494,Periodic Service,2025-10-27,3,2735,Open
7349,12179,5494,Fuel Line Repair,2024-11-01,15,2711,Resolved
7350,12181,5495,Oil Seal Replacement,2025-01-09,7,894,Resolved
7351,12185,5498,Battery Check,2025-03-11,5,763,Resolved
7352,12189,5499,Battery Replacement,2025-07-22,2,3403,Resolved
7353,12191,5500,Oil Seal Replacement,2024-08-07,7,1086,Open
7354,12193,5501,Starting System Diagnosis,2026-03-14,5,2337,Resolved
7355,12195,5503,Battery Replacement,2025-03-30,2,3005,Resolved
7356,12196,5503,Engine Tuning,2025-10-07,4,1695,Resolved
7357,12197,5505,Brake Inspection,2026-03-19,1,561,Resolved
7358,12199,5504,Wheel Alignment,2024-09-06,5,1066,Resolved
7359,12202,5506,Engine Tuning,2025-09-23,2,1051,Resolved
7360,12203,5507,General Checkup,2025-05-29,3,774,Open
7361,12204,5507,Tyre Replacement,2025-10-12,4,5787,Resolved
7362,12206,5507,Gearbox Inspection,2024-11-19,5,2885,Resolved
7363,12207,5508,Oil Change,2026-06-01,5,917,Resolved
7364,12208,5510,Exhaust Inspection,2026-01-26,5,989,In Progress
7365,12210,5510,Gearbox Inspection,2024-11-20,2,2860,Resolved
7366,12211,5510,Chain Adjustment,2025-04-30,5,725,In Progress
7367,12212,5511,Oil Change,2025-12-27,2,1164,Resolved
7368,12213,5511,Chain Adjustment,2024-06-26,5,792,In Progress
7369,12215,5511,Engine Mount Inspection,2024-07-17,2,1656,Open
7370,12216,5512,Battery Check,2026-06-04,2,568,In Progress
7371,12217,5515,Brake Inspection,2025-04-11,3,909,Open
7372,12224,5518,Periodic Service,2025-05-17,4,1980,Resolved
7373,12226,5520,Oil Seal Replacement,2024-07-21,7,2401,Resolved
7374,12227,5519,Exhaust Inspection,2026-02-26,2,1231,Resolved
7375,12228,5519,Brake Inspection,2024-11-24,2,845,In Progress
7376,12229,5521,Wheel Alignment,2025-02-26,1,552,Resolved
7377,12230,5521,Engine Inspection,2025-10-19,15,1465,Resolved
7378,12232,5522,Wheel Alignment,2025-03-05,3,824,Open
7379,12233,5522,Clutch Service,2024-10-01,1,4145,Resolved
7380,12234,5522,Suspension Service,2024-08-05,3,1602,Open
7381,12235,5522,Engine Inspection,2024-07-25,13,1670,Resolved
7382,12236,5522,Wheel Alignment,2025-04-09,4,631,In Progress
7383,12238,5523,Starter Inspection,2024-10-12,2,746,Resolved
7384,12240,5524,Oil Seal Replacement,2024-07-11,5,902,Resolved
7385,12242,5525,Oil Change,2024-07-10,2,1091,Resolved
7386,12243,5526,Wheel Alignment,2025-06-17,4,673,In Progress
7387,12244,5526,Engine Inspection,2025-10-27,6,2342,Open
7388,12245,5526,Engine Tuning,2024-07-28,1,2684,Resolved
7389,12246,5526,Engine Inspection,2026-04-24,15,2134,In Progress
7390,12247,5527,Periodic Service,2026-05-16,4,1862,Resolved
7391,12250,5528,Gearbox Inspection,2025-10-04,4,2554,Resolved
7392,12251,5530,Fuel Line Repair,2024-07-24,8,3264,Resolved
7393,12252,5530,Electrical Repair,2024-12-09,2,2916,Resolved
7394,12253,5531,Battery Replacement,2026-04-20,5,3353,In Progress
7395,12254,5532,Battery Replacement,2025-11-07,3,2026,Resolved
7396,12257,5532,Battery Replacement,2024-06-27,5,2934,In Progress
7397,12258,5532,Suspension Service,2025-07-18,4,2564,Resolved
7398,12260,5534,Chain Adjustment,2025-05-25,1,473,Open
7399,12261,5533,Battery Check,2025-08-14,5,691,In Progress
7400,12263,5536,Suspension Service,2026-04-20,3,4721,In Progress
7401,12264,5537,Brake Inspection,2025-02-16,2,527,Resolved
7402,12265,5538,Engine Inspection,2026-02-01,13,2287,Resolved
7403,12268,5540,Starting System Diagnosis,2025-05-09,2,1665,Resolved
7404,12271,5540,Engine Inspection,2026-02-26,10,1764,Resolved
7405,12272,5543,Engine Inspection,2025-12-27,5,1948,In Progress
7406,12273,5544,Wheel Alignment,2025-05-01,2,523,Resolved
7407,12274,5545,Tyre Replacement,2026-03-01,5,5598,Resolved
7408,12277,5545,Oil Seal Replacement,2024-10-28,6,2480,Resolved
7409,12279,5546,Starter Inspection,2024-06-13,1,1344,Resolved
7410,12280,5547,Oil Seal Replacement,2024-09-12,6,1955,Resolved
7411,12283,5549,General Checkup,2024-06-25,4,785,Resolved
7412,12284,5549,Chain Adjustment,2025-10-29,7,612,Resolved
7413,12285,5549,Brake Repair,2024-08-22,8,2343,Resolved
7414,12286,5549,Electrical Repair,2024-08-11,4,1792,In Progress
7415,12287,5549,Brake Inspection,2025-01-01,5,876,Resolved
7416,12288,5550,Battery Replacement,2024-11-21,4,4246,Resolved
7417,12289,5551,Suspension Service,2025-10-31,5,1882,Resolved
7418,12291,5551,Wheel Alignment,2025-10-26,2,1034,Resolved
7419,12295,5552,Battery Replacement,2026-05-28,6,3608,Resolved
7420,12296,5552,Engine Tuning,2026-04-29,3,1106,Resolved
7421,12297,5552,Battery Replacement,2024-12-13,7,4173,Resolved
7422,12300,5553,Battery Replacement,2025-01-09,2,3683,Resolved
7423,12302,5554,Engine Inspection,2024-09-28,13,1486,Resolved
7424,12303,5554,Battery Check,2025-06-02,4,625,In Progress
7425,12310,5557,Electrical Repair,2025-03-11,1,1900,Resolved
7426,12313,5556,Electrical Repair,2025-12-26,2,1696,Resolved
7427,12316,5558,Battery Check,2025-07-10,2,628,In Progress
7428,12318,5560,Electrical Repair,2025-11-27,5,2891,In Progress
7429,12319,5560,Electrical Repair,2025-03-03,2,2596,Resolved
7430,12320,5559,General Checkup,2025-06-28,5,948,Resolved
7431,12321,5560,Electrical Diagnosis,2025-03-08,3,1037,In Progress
7432,12322,5561,Clutch Service,2025-11-13,1,2953,Resolved
7433,12323,5561,Chain Adjustment,2025-07-09,4,411,Open
7434,12325,5562,Engine Tuning,2026-04-26,3,1097,Open
7435,12327,5562,Engine Inspection,2025-02-16,7,2113,Open
7436,12329,5563,Exhaust Inspection,2025-07-31,4,1365,Open
7437,12330,5563,Wheel Alignment,2025-09-17,1,1060,Resolved
7438,12332,5563,Starter Inspection,2024-08-11,1,1029,In Progress
7439,12333,5564,Battery Replacement,2026-02-09,6,2327,Resolved
7440,12334,5564,Battery Check,2024-12-15,5,447,Resolved
7441,12338,5565,Battery Check,2024-08-20,6,558,Resolved
7442,12339,5565,Battery Check,2025-01-08,5,538,Resolved
7443,12341,5565,Brake Inspection,2024-09-06,4,705,Resolved
7444,12342,5566,Oil Seal Replacement,2025-11-21,2,881,Resolved
7445,12344,5566,General Checkup,2025-06-19,2,913,Resolved
7446,12345,5567,Fuel Line Repair,2026-05-21,10,1050,Resolved
7447,12346,5567,Wheel Alignment,2026-05-17,3,510,Resolved
7448,12348,5567,Oil Seal Replacement,2025-03-14,2,2116,Open
7449,12349,5567,Engine Tuning,2026-02-17,5,2238,Resolved
7450,12354,5569,Oil Seal Replacement,2025-09-16,2,1515,In Progress
7451,12355,5569,Wheel Alignment,2025-03-25,5,715,In Progress
7452,12356,5571,Battery Check,2024-09-21,4,482,Resolved
7453,12358,5572,Battery Check,2026-04-29,4,735,Resolved
7454,12359,5573,Oil Change,2025-01-14,1,744,Resolved
7455,12362,5576,Engine Inspection,2026-01-21,15,2141,Resolved
7456,12368,5580,Oil Seal Replacement,2025-04-06,3,2433,In Progress
7457,12369,5580,Oil Seal Replacement,2026-05-28,7,1819,Open
7458,12370,5580,Chain Adjustment,2024-08-30,4,361,Resolved
7459,12372,5580,Oil Change,2025-03-24,3,672,Resolved
7460,12373,5582,Wheel Alignment,2024-08-13,2,1081,Open
7461,12376,5583,Oil Seal Replacement,2024-08-17,7,1063,Resolved
7462,12377,5583,Wheel Alignment,2024-07-13,5,558,In Progress
7463,12378,5584,Engine Inspection,2025-11-28,11,2180,Resolved
7464,12379,5584,Oil Seal Replacement,2025-08-23,5,999,Resolved
7465,12380,5584,Tyre Replacement,2026-03-29,1,3894,Resolved
7466,12382,5584,Brake Inspection,2025-11-20,5,794,Resolved
7467,12386,5585,Engine Inspection,2024-08-27,5,1958,Resolved
7468,12388,5586,General Checkup,2024-10-12,2,828,Resolved
7469,12390,5589,Brake Repair,2025-09-05,13,2180,Resolved
7470,12392,5590,Engine Tuning,2024-11-13,4,1273,Resolved
7471,12393,5592,Battery Check,2026-02-18,1,407,In Progress
7472,12396,5593,Engine Tuning,2024-12-17,3,2096,Resolved
7473,12397,5593,Fuel Line Repair,2024-07-18,14,1097,In Progress
7474,12398,5593,Tyre Replacement,2024-11-10,3,5739,Resolved
7475,12399,5593,Suspension Service,2025-02-08,3,4322,Open
7476,12403,5594,Clutch Service,2025-08-04,1,3004,Resolved
7477,12407,5596,Wheel Alignment,2024-08-03,1,653,Resolved
7478,12408,5597,Brake Inspection,2024-09-25,2,471,Resolved
7479,12409,5597,Suspension Service,2024-08-14,2,2240,Resolved
7480,12410,5597,Gearbox Inspection,2024-09-26,5,1858,Resolved
7481,12411,5598,Battery Replacement,2025-06-11,5,3181,Resolved
7482,12412,5599,Oil Seal Replacement,2024-11-21,6,1456,Resolved
7483,12414,5600,Battery Replacement,2024-06-07,3,3926,Resolved
7484,12415,5601,Battery Check,2026-03-17,6,478,Resolved
7485,12420,5603,Gearbox Inspection,2025-05-27,3,3337,In Progress
7486,12421,5604,Battery Replacement,2025-11-19,3,2817,Resolved
7487,12422,5605,Exhaust Inspection,2025-03-30,4,1058,Resolved
7488,12423,5605,Engine Tuning,2024-06-30,3,1293,Resolved
7489,12424,5605,General Checkup,2025-02-20,1,559,Resolved
7490,12425,5605,Battery Check,2024-12-24,4,713,Resolved
7491,12427,5607,Engine Tuning,2025-05-22,3,1163,Resolved
7492,12428,5608,Engine Tuning,2026-03-02,4,2260,Resolved
7493,12429,5608,Engine Tuning,2024-07-13,5,1533,Resolved
7494,12431,5609,Starting System Diagnosis,2025-10-01,4,1244,Resolved
7495,12433,5609,Suspension Service,2025-06-27,3,2971,Resolved
7496,12439,5611,General Checkup,2025-02-17,2,597,Resolved
7497,12442,5613,Brake Repair,2025-11-09,11,1803,Resolved
7498,12444,5613,Suspension Service,2024-07-25,2,4095,Resolved
7499,12445,5614,Engine Inspection,2024-06-12,12,1638,Open
7500,12447,5614,Engine Inspection,2024-07-20,5,1461,Resolved
7501,12448,5614,Engine Tuning,2024-06-19,5,2776,Open
7502,12449,5614,Battery Check,2025-09-20,5,722,Resolved
7503,12450,5615,Engine Mount Inspection,2025-04-04,5,1469,Resolved
7504,12453,5617,Starter Inspection,2026-05-14,3,730,Open
7505,12455,5617,Brake Repair,2025-03-26,9,2600,Resolved
7506,12457,5617,Chain Adjustment,2025-12-29,5,714,Resolved
7507,12459,5619,Engine Tuning,2026-03-27,3,1418,Resolved
7508,12460,5619,Tyre Replacement,2026-05-26,4,3228,Resolved
7509,12464,5620,Chain Adjustment,2026-03-26,7,487,Open
7510,12465,5620,Tyre Replacement,2025-11-11,1,5885,In Progress
7511,12466,5621,Electrical Diagnosis,2025-04-08,1,692,Resolved
7512,12467,5623,Engine Inspection,2026-05-23,11,2491,Open
7513,12469,5623,Battery Check,2024-07-23,7,667,Resolved
7514,12471,5623,Tyre Replacement,2025-04-26,4,4621,In Progress
7515,12472,5624,Battery Check,2026-03-17,5,420,Resolved
7516,12479,5626,Wheel Alignment,2025-08-03,5,641,In Progress
7517,12482,5627,Wheel Alignment,2025-11-15,5,1066,In Progress
7518,12484,5629,Suspension Service,2026-03-11,5,3277,Resolved
7519,12486,5629,Oil Seal Replacement,2025-09-21,4,2045,Open
7520,12487,5630,Tyre Replacement,2025-06-19,1,3530,Resolved
7521,12488,5630,Oil Change,2024-07-05,7,1194,Resolved
7522,12489,5630,Engine Inspection,2026-02-20,5,1511,Resolved
7523,12490,5631,Engine Inspection,2024-07-19,9,1246,Resolved
7524,12491,5631,Starting System Diagnosis,2026-04-16,2,824,Resolved
7525,12492,5633,Starting System Diagnosis,2025-04-12,4,2007,Open
7526,12495,5633,Starter Inspection,2026-03-21,5,966,Resolved
7527,12498,5634,Wheel Alignment,2026-04-29,1,843,Resolved
7528,12502,5635,Electrical Diagnosis,2025-04-22,2,1970,Resolved
7529,12503,5635,Clutch Service,2026-03-25,3,2074,In Progress
7530,12506,5636,Tyre Replacement,2024-09-04,2,6637,Open
7531,12507,5636,Exhaust Inspection,2026-03-16,2,1182,Resolved
7532,12508,5636,Engine Inspection,2024-12-15,3,1482,Resolved
7533,12509,5637,Chain Adjustment,2025-06-23,7,700,Resolved
7534,12510,5637,Tyre Replacement,2025-09-06,4,6859,Resolved
7535,12511,5637,Electrical Diagnosis,2026-03-06,1,1561,Resolved
7536,12513,5638,Engine Mount Inspection,2025-01-09,5,967,In Progress
7537,12514,5639,Tyre Replacement,2025-05-02,5,4772,In Progress
7538,12518,5641,Battery Check,2026-05-17,3,436,Resolved
7539,12521,5642,Oil Seal Replacement,2025-09-06,7,1786,In Progress
7540,12525,5643,Electrical Repair,2024-12-26,4,3199,Resolved
7541,12526,5643,Fuel Line Repair,2025-01-14,7,1298,Resolved
7542,12527,5643,Battery Replacement,2024-09-10,5,4260,Resolved
7543,12529,5643,Tyre Replacement,2025-04-17,4,2702,Resolved
7544,12530,5644,Suspension Service,2026-02-21,5,3394,In Progress
7545,12534,5644,Wheel Alignment,2024-09-15,2,740,Resolved
7546,12535,5645,Oil Seal Replacement,2025-11-13,2,2308,Resolved
7547,12536,5645,Engine Tuning,2024-11-20,2,1178,Resolved
7548,12538,5646,Engine Tuning,2025-05-28,1,2969,Open
7549,12543,5648,Fuel Line Repair,2025-10-01,12,1722,Resolved
7550,12544,5648,Chain Adjustment,2024-10-28,4,568,Resolved
7551,12546,5649,Engine Tuning,2025-11-04,3,1471,Open
7552,12548,5650,Tyre Replacement,2026-01-09,2,4894,Resolved
7553,12549,5650,Oil Seal Replacement,2025-10-26,2,1377,Resolved
7554,12551,5651,Engine Tuning,2025-03-07,5,1416,Resolved
7555,12552,5651,Exhaust Inspection,2025-04-25,2,1631,In Progress
7556,12554,5651,Exhaust Inspection,2024-07-25,3,1100,Resolved
7557,12555,5652,Fuel Line Repair,2025-01-16,12,1112,Resolved
7558,12556,5653,Fuel Line Repair,2025-05-31,13,1349,Resolved
7559,12557,5653,Starting System Diagnosis,2024-10-03,4,2107,Resolved
7560,12559,5654,Exhaust Inspection,2025-10-22,2,886,Resolved
7561,12560,5654,Oil Seal Replacement,2026-02-06,5,2093,Resolved
7562,12561,5654,Wheel Alignment,2024-09-01,2,1089,Open
7563,12562,5655,Battery Check,2026-02-26,2,617,Resolved
7564,12563,5655,Battery Check,2025-09-05,3,642,In Progress
7565,12566,5655,Engine Inspection,2025-10-22,9,1961,Resolved
7566,12569,5657,Engine Tuning,2025-05-12,2,2961,Resolved
7567,12571,5658,Brake Inspection,2025-06-28,7,463,Resolved
7568,12573,5658,Battery Check,2024-12-05,2,675,Resolved
7569,12574,5659,Brake Inspection,2026-01-21,5,478,Resolved
7570,12575,5660,Wheel Alignment,2025-12-21,6,697,Resolved
7571,12578,5660,Brake Repair,2024-07-18,5,2893,Resolved
7572,12579,5660,Wheel Alignment,2025-08-02,4,834,Resolved
7573,12581,5661,Starting System Diagnosis,2026-04-03,1,1802,Resolved
7574,12582,5661,Starting System Diagnosis,2025-05-15,2,2216,In Progress
7575,12583,5661,Electrical Repair,2026-03-20,4,1737,In Progress
7576,12585,5664,Chain Adjustment,2024-08-31,1,700,Resolved
7577,12587,5664,Engine Tuning,2025-09-05,3,1923,Resolved
7578,12588,5663,Wheel Alignment,2025-06-18,2,777,Resolved
7579,12589,5663,Electrical Repair,2025-05-22,1,2396,Resolved
7580,12591,5667,Starting System Diagnosis,2026-01-25,5,1584,In Progress
7581,12592,5668,Exhaust Inspection,2025-07-18,3,1798,Resolved
7582,12594,5670,Clutch Service,2024-06-25,5,1960,In Progress
7583,12595,5670,Clutch Service,2024-10-27,1,3627,Resolved
7584,12597,5672,Battery Replacement,2025-12-29,5,4193,Resolved
7585,12598,5672,Battery Check,2026-01-18,5,580,Open
7586,12599,5672,Tyre Replacement,2024-12-28,1,6419,Resolved
7587,12601,5673,Oil Seal Replacement,2024-11-04,3,1003,Resolved
7588,12604,5674,Engine Tuning,2024-10-03,2,1647,In Progress
7589,12606,5675,Wheel Alignment,2025-10-06,5,686,In Progress
7590,12607,5676,Electrical Repair,2026-02-10,2,2683,Resolved
7591,12610,5677,Oil Seal Replacement,2025-11-11,7,1946,Resolved
7592,12611,5678,Chain Adjustment,2025-10-04,5,385,Resolved
7593,12612,5678,Battery Check,2024-09-29,5,676,Resolved
7594,12614,5679,Oil Seal Replacement,2024-12-13,4,1758,Resolved
7595,12615,5679,Chain Adjustment,2026-02-07,2,396,Open
7596,12616,5679,Suspension Service,2024-12-14,2,4071,Resolved
7597,12617,5679,Oil Seal Replacement,2024-11-13,4,966,Resolved
7598,12618,5679,Engine Inspection,2024-11-29,2,2029,In Progress
7599,12622,5681,Battery Check,2024-07-07,2,340,Resolved
7600,12626,5683,Engine Inspection,2024-09-24,14,2069,Resolved
7601,12627,5684,Chain Adjustment,2025-08-09,5,574,Open
7602,12629,5686,Engine Inspection,2025-06-05,12,1680,Resolved
7603,12630,5688,Oil Seal Replacement,2025-01-05,2,1901,Open
7604,12634,5689,Suspension Service,2024-06-19,4,1657,Resolved
7605,12635,5689,Gearbox Inspection,2026-04-15,1,1421,Resolved
7606,12636,5689,Oil Change,2025-08-12,6,1071,Resolved
7607,12637,5691,Battery Check,2025-04-23,4,541,Resolved
7608,12638,5692,Engine Inspection,2025-03-04,8,1963,Resolved
7609,12639,5692,Electrical Diagnosis,2025-09-23,4,562,Open
7610,12640,5692,Chain Adjustment,2025-06-11,4,466,In Progress
7611,12641,5694,Tyre Replacement,2024-10-12,3,3081,Resolved
7612,12645,5695,Oil Seal Replacement,2025-12-21,7,1954,Resolved
7613,12646,5696,Brake Repair,2025-11-19,7,1660,Resolved
7614,12647,5696,Gearbox Inspection,2024-08-16,5,1439,Resolved
7615,12648,5695,Periodic Service,2024-07-29,5,2369,In Progress
7616,12651,5699,Gearbox Inspection,2024-12-01,1,1217,Resolved
7617,12658,5702,Battery Replacement,2025-11-02,2,3665,Resolved
7618,12659,5702,Gearbox Inspection,2026-02-16,2,3185,Open
7619,12662,5705,Brake Repair,2025-12-08,5,2027,Resolved
7620,12663,5704,Engine Inspection,2025-12-17,5,2481,Resolved
7621,12665,5707,Oil Seal Replacement,2026-04-03,3,1092,Resolved
7622,12666,5707,Oil Change,2025-12-14,3,988,Resolved
7623,12667,5707,Wheel Alignment,2025-08-18,2,808,Resolved
7624,12668,5706,Periodic Service,2025-10-24,3,2623,In Progress
7625,12669,5707,Starter Inspection,2024-09-30,4,1452,In Progress
7626,12670,5708,Engine Inspection,2025-09-09,5,2274,Resolved
7627,12673,5708,Battery Check,2026-04-02,2,594,Resolved
7628,12674,5708,Engine Inspection,2025-11-02,11,2497,Resolved
7629,12675,5709,Clutch Service,2026-04-23,1,2027,Resolved
7630,12676,5709,Engine Inspection,2026-01-15,6,2446,Resolved
7631,12679,5710,Tyre Replacement,2025-03-09,3,4826,Resolved
7632,12680,5710,Battery Replacement,2025-03-30,3,3230,In Progress
7633,12681,5713,Brake Inspection,2024-10-02,3,621,Open
7634,12682,5713,Chain Adjustment,2024-07-18,1,700,Resolved
7635,12683,5711,Wheel Alignment,2025-10-23,4,844,Open
7636,12685,5713,Battery Check,2024-10-02,5,601,Resolved
7637,12688,5714,Engine Inspection,2024-07-07,3,2366,Resolved
7638,12690,5714,Battery Check,2026-02-13,2,604,Open
7639,12691,5715,Suspension Service,2026-03-11,2,2908,Open
7640,12695,5717,Wheel Alignment,2025-08-17,4,735,Open
7641,12696,5717,Chain Adjustment,2024-09-04,3,324,Resolved
7642,12697,5719,Oil Seal Replacement,2026-05-26,7,947,Resolved
7643,12698,5720,Engine Mount Inspection,2025-06-05,3,1766,Resolved
7644,12699,5720,Oil Change,2025-12-22,2,621,Resolved
7645,12700,5721,Wheel Alignment,2025-10-29,1,628,Resolved
7646,12701,5721,Brake Repair,2025-07-29,12,2875,Resolved
7647,12704,5722,Suspension Service,2026-01-15,3,3011,Resolved
7648,12705,5722,Oil Seal Replacement,2025-08-18,5,1356,In Progress
7649,12706,5722,Brake Repair,2026-03-11,5,2936,Resolved
7650,12707,5724,Engine Inspection,2025-05-17,13,1248,Resolved
7651,12709,5728,Engine Inspection,2024-10-19,10,1554,Resolved
7652,12712,5730,Chain Adjustment,2025-02-01,3,623,Resolved
